name,price,status,shipping,free_returns,items_sold
New ListingLEGO Star Wars Snow Speeder (75049) - New In Box,10495,Brand New,4,False,
Lego 75337 AT-TE Walker – Star Wars: Revenge of the Sith,12999,Brand New,0,False,12
Lego (76193) Marvel Infinity Saga: The Guardians Ship - Factory Sealed,12000,Brand New,4,False,
New ListingLEGO Movie 2 Two Benny's Space Squad 70841 Retired Set NEW,2300,Brand New,0,False,
"LEGO Space Exploriens Lot of 3 sets: 6938, 6899 and 6856, see description/pics",3000,Pre-Owned,1300,False,
LEGO Star Wars The Arrowhead (75186) - Retired Product,17000,Brand New,4,False,
New ListingLEGO Ice Planet Deep Freeze Defender 6973 - New (OPEN BOX SEALED BAGS) - Vintage,64995,New (Other),2505,False,
LEGO Star Wars AT-AT 75288 Complete 6 Mini Figures w/Instruction Book (no box),5100,Pre-Owned,2000,False,
LEGO Creator 3in1 Space Shuttle Adventure 31117 Building Toy for Kids Who Love ,3466,Brand New,4,False,0
LEGO Star Wars 75243 Slave 1 20th Anniversary Edition NEW Factory SEALED Retired,15250,Brand New,0,False,
Legl Star Wars Lot w/ A Few Minifigures,27000,Pre-Owned,2000,False,
LEGO Star Wars: Sandcrawler (75220) Sealed & Retired,22000,Brand New,3225,False,
Lego 6849 Space satellite patroller,3800,Pre-Owned,0,False,
Lego Ultra Agents DOUBLE DEAL Hurricane Heist 70164 AND 70160 - 2014 BRAND NEW!,6199,Brand New,1599,False,
Brand New-LEGO Star Wars: Boba Fett Helmet (75277) Sealed 625 Pcs L@@@@@@@@@@@@K,6100,Brand New,0,False,
LEGO Star Wars Admiral Yularen (5002947) New Sealed Polybag,3800,Brand New,600,False,
LEGO Star Wars: Motorized Walking AT-AT (#10178) Complete Set with BOX,11200,Pre-Owned,17970,False,
Lego #6970 - Beta-1 Command Base - Complete w/Instructions and box (1980),17500,Pre-Owned,1800,False,
New ListingLego Space Police 5969 Squidman Escape  100% complete,1099,Pre-Owned,500,False,
New ListingLEGO Star Wars: Anakin's Jedi Starfighter (75214) NEW/ SEALED/ RETIRED,5500,Brand New,4,False,
LEGO Star Wars Stormtrooper Helmet 75276 | RETIRED | Authentic and Brand New!,7100,Brand New,1800,False,
"New ListingLego Bricktober 2022 Space, Dragon, Pirate, Unicorn Adventure Complete Set",17350,Brand New,0,True,
🔥 LEGO Space: Beta Buzzer (6817) w/ Box and Instructions ,1799,Pre-Owned,610,False,
